Date,^NSEI
2023-11-13,0.0009365417093079031
2023-11-15,0.01185619028993834
2023-11-16,0.004551150068330401
2023-11-17,-0.0016911889743678188
2023-11-20,-0.001917566267971793
2023-11-21,0.004529201141300732
2023-11-22,0.0014370018446943078
2023-11-23,-0.0004972811112828879
2023-11-24,-0.0003687570669672624
2023-11-28,0.0047877848833906
2023-11-29,0.010348656573869519
2023-11-30,0.0018171025824003095
2023-12-01,0.006670643315633384
2023-12-04,0.02045748048377405
2023-12-05,0.008102650447744608
2023-12-06,0.003952820545222835
2023-12-07,-0.001747124395778954
2023-12-08,0.0032600507599198636
2023-12-11,0.001320063516009995
2023-12-12,-0.004328963470417335
2023-12-13,0.0009537608817122845
2023-12-14,0.012175662163725676
2023-12-15,0.01284986492150253
2023-12-18,-0.001772582781107701
2023-12-19,0.0016070828069469911
2023-12-20,-0.014222122733048792
2023-12-21,0.004947534816775345
2023-12-22,0.004429103580374516
2023-12-26,0.004297627887901001
2023-12-27,0.009903547502139176
2023-12-28,0.005707562142214684
2023-12-29,-0.0021741548367497643
2024-01-01,0.0004830551173018449
2024-01-02,-0.0035062758581734244
2024-01-03,-0.006875448193458311
2024-01-04,0.00654301788276257
2024-01-05,0.0024072823978968927
2024-01-08,-0.009152465005293209
2024-01-09,0.0014793871720364393
2024-01-10,0.0034218540152171073
2024-01-11,0.001317434984660082
2024-01-12,0.011361703346500107
2024-01-15,0.009224398809285717
2024-01-16,-0.002952587985616262
2024-01-17,-0.021115770473743467
2024-01-18,-0.005098245504779442
2024-01-19,0.007434254509366411
2024-01-23,-0.017900098054809632
2024-01-24,0.010079006802925505
2024-01-25,-0.004735247364061834
2024-01-29,0.01786996821930309
2024-01-30,-0.009963166019046454
2024-01-31,0.00941555959048479
2024-02-01,-0.0013011495021491015
2024-02-02,0.007180149098767075
2024-02-05,-0.0037639297855083242
2024-02-06,0.007217294659854545
2024-02-07,5.014190025320886e-05
2024-02-08,-0.009739290405752499
2024-02-09,0.00296782354157088
2024-02-12,-0.0076707646646063665
2024-02-13,0.005867234081486927
2024-02-14,0.004442111482624966
2024-02-15,0.0032319079434728337
2024-02-16,0.005913324803859865
2024-02-19,0.0036931806134266054
2024-02-20,0.0033709674724864414
2024-02-21,-0.006413220819373677
2024-02-22,0.007336344949250062
2024-02-23,-0.00021381877779624858
2024-02-26,-0.004089278221712789
2024-02-27,0.0034430602082675676
2024-02-28,-0.011198396451174375
2024-02-29,0.001440817192907673
2024-03-01,0.016062473692445067
2024-03-04,0.0029880715530747892
2024-03-05,-0.0022027147028058636
2024-03-06,0.005253149559505843
2024-03-07,0.0008672911404978834
2024-03-11,-0.007178885448102079
2024-03-12,0.00013650954899269152
2024-03-13,-0.015248393356596779
2024-03-14,0.006748394232673149
2024-03-15,-0.0055830247464481175
2024-03-18,0.0014678000566235028
2024-03-19,-0.01086096396035785
2024-03-20,0.0009918508439650253
2024-03-21,0.007883528864676137
2024-03-22,0.0038450866714008214
2024-03-26,-0.004174507484794532
2024-03-27,0.005391158338500901
2024-03-28,0.00914505728023407
2024-04-01,0.006032745520935023
2024-04-02,-0.0003873610421152307
2024-04-03,-0.0008309754048170248
2024-04-04,0.0035595696965149415
2024-04-05,-4.224768988336791e-05
2024-04-08,0.006755296273492917
2024-04-09,-0.0010395619844079107
2024-04-10,0.0048924863608341695
2024-04-12,-0.010355021471763592
2024-04-15,-0.011024443666038053
2024-04-16,-0.005610032105389351
2024-04-18,-0.006888920065700077
2024-04-19,0.006848265696136835
2024-04-22,0.008515605079626454
2024-04-23,0.0014137138340650779
2024-04-24,0.0015367473640992557
2024-04-25,0.0074689672972994
2024-04-26,-0.0066859280691193845
2024-04-29,0.009917283345522776
2024-04-30,-0.0017039682452999472
2024-05-02,0.0019158763335269668
2024-05-03,-0.007638962014883788
2024-05-06,-0.001476022601282878
2024-05-07,-0.006266579655461513
2024-05-08,0.0
2024-05-09,-0.015590012996666403
2024-05-10,0.004439599522660487
2024-05-13,0.0022125186649830653
2024-05-14,0.00513511727563376
2024-05-15,-0.0007789037357248674
2024-05-16,0.009115703119871199
2024-05-17,0.002774687336263071
2024-05-21,0.0027981332388815616
2024-05-22,0.003046968747398182
2024-05-23,0.016234130138345293
2024-05-24,-0.00045948127907635694
2024-05-27,-0.001074335818303851
2024-05-28,-0.0019335775744711015
2024-05-29,-0.00804740934083803
2024-05-30,-0.009561162243857169
2024-05-31,0.0018680341105543619
2024-06-03,0.03202403067452053
2024-06-04,-0.06112419596275842
2024-06-05,0.03307130264902369
2024-06-06,0.008848783029735685
2024-06-07,0.020331831818062085
2024-06-10,-0.001329822078973919
2024-06-11,0.00024290193115561465
2024-06-12,0.0024941998100960205
2024-06-13,0.003251208563556318
2024-06-14,0.0028464728647623616
2024-06-18,0.0039257349959189725
2024-06-19,-0.001780196726544503
2024-06-20,0.0021663878659499147
2024-06-21,-0.0028002164622531467
2024-06-24,0.0015625352218737731
2024-06-25,0.0077636644675092015
2024-06-26,0.006198787876630973
2024-06-27,0.007334080659763487
2024-06-28,-0.0014108969297392804
2024-07-01,0.005455575596917228
2024-07-02,-0.0007499973340490129
2024-07-03,0.006719678910167559
2024-07-04,0.0006441994597672362
2024-07-05,0.0008924945580712773
2024-07-08,-0.00013563033375163513
2024-07-09,0.004621127111883894
2024-07-10,-0.004460845993234486
2024-07-11,-0.00034950371952469084
2024-07-12,0.007628403248956417
2024-07-15,0.003444729807425162
2024-07-16,0.0010691440871770652
2024-07-18,0.007603152387119394
2024-07-19,-0.010944347737899207
2024-07-22,-0.0008829659721332206
2024-07-23,-0.0012329157000277036
2024-07-24,-0.0026814236311487605
2024-07-25,-0.0003031729363165425
2024-07-26,0.017414807899928775
2024-07-29,5.033123062503364e-05
2024-07-30,0.0008532792280142587
2024-07-31,0.003768425567564293
2024-08-01,0.0023918164907339445
2024-08-02,-0.011792190883305409
2024-08-05,-0.02715175314145135
2024-08-06,-0.002624403387009977
2024-08-07,0.012630066341245083
2024-08-08,-0.007456478381554277
2024-08-09,0.010333291215294693
2024-08-12,-0.0008416385761993439
2024-08-13,-0.008579848862396489
2024-08-14,0.00019675764182203181
2024-08-16,0.016325768935141483
2024-08-19,0.0012827353541418063
2024-08-20,0.005122616308335992
2024-08-21,0.0028846181820885164
2024-08-22,0.0016659691560860779
2024-08-23,0.00046944587086983347
2024-08-26,0.007523018148104299
2024-08-27,0.00028585355021881753
2024-08-28,0.0013820469762269028
2024-08-29,0.003967777356455926
2024-08-30,0.003332202116407501
2024-09-02,0.001694513613763604
2024-09-03,4.550726442431596e-05
2024-09-04,-0.0032152453831848504
2024-09-05,-0.002129343866567268
2024-09-06,-0.011718747382248651
2024-09-09,0.003384315433638818
2024-09-10,0.00418986031376356
2024-09-11,-0.004909997784499964
2024-09-12,0.018703624424745158
2024-09-13,-0.0012769785942552403
2024-09-16,0.001074098082678887
2024-09-17,0.0013700476615561286
2024-09-18,-0.0016142974615185324
2024-09-19,0.0015061029073173415
2024-09-20,0.014652566289985458
2024-09-23,0.005725960454112666
2024-09-24,5.202866818443397e-05
2024-09-25,0.0024545416621304383
2024-09-26,0.008115692736806679
2024-09-27,-0.0014162255444674088
2024-09-30,-0.014160691857076912
2024-10-01,-0.0005405862138800899
2024-10-03,-0.021424244172610685
2024-10-04,-0.009370461848646983
2024-10-07,-0.008787371273170308
2024-10-08,0.008729434677965386
2024-10-09,-0.0012481693673809247
2024-10-10,0.0006602588660857833
2024-10-11,-0.0013689902517644015
2024-10-14,0.006535939888907549
2024-10-15,-0.0028135592532656517
2024-10-16,-0.003439985380696342
2024-10-17,-0.008907784090014914
2024-10-18,0.004201335956549812
2024-10-21,-0.002939498473548241
2024-10-22,-0.012547572909438642
2024-10-23,-0.0014966842167449812
2024-10-24,-0.001478435121672561
2024-10-25,-0.008999595700084129
2024-10-28,0.00652721891723651
2024-10-29,0.005232943087170483
2024-10-30,-0.005163131306122892
2024-10-31,-0.00558232586918983
2024-11-01,0.004081663627653498
2024-11-04,-0.012795285302363624
2024-11-05,0.00904205594052776
2024-11-06,0.011119815807919764
2024-11-07,-0.011696159889419633
2024-11-08,-0.0021159463488480412
2024-11-11,-0.00028571169910307503
2024-11-12,-0.010738381367723093
2024-11-13,-0.013675649189030636
2024-11-14,-0.001119158461959202
2024-11-18,-0.003358348106569764
2024-11-19,0.0027547835038888024
2024-11-21,-0.007194627306795098
2024-11-22,0.023589042037633234
2024-11-25,0.013075438521712002
2024-11-26,-0.0011318641340203328
2024-11-27,0.003317576191150806
2024-11-28,-0.0149725605075961
2024-11-29,0.00903109852869477
2024-12-02,0.005988850983543514
2024-12-03,0.007432322879372677
2024-12-04,0.0004210081782716202
2024-12-05,0.00979965174212083
2024-12-06,-0.0012391968835281375
2024-12-09,-0.002385583169878913
2024-12-10,-0.00036357470666459335
2024-12-11,0.0012892918089715266
2024-12-12,-0.003785351792322089
2024-12-13,0.00890577342225285
2024-12-16,-0.004047649614184579
2024-12-17,-0.013560256148274163
2024-12-18,-0.0056516402868922455
2024-12-19,-0.010265825299038411
2024-12-20,-0.015322359236337846
2024-12-23,0.00701083950424497
2024-12-24,-0.0010866989549978001
2024-12-26,0.0009498673594485751
2024-12-27,0.0026575452485015916
2024-12-30,-0.007101000468431096
2024-12-31,-4.212730152275412e-06
2025-01-01,0.004140304217560953
2025-01-02,0.018599976157659626
2025-01-03,-0.0076318035968103715
2025-01-06,-0.016325128725885207
2025-01-07,0.0038817437019726952
2025-01-08,-0.000799680697813443
2025-01-09,-0.006881216315864691
2025-01-10,-0.004046174437066341
2025-01-13,-0.014857097422369847
2025-01-14,0.0038952780436343204
2025-01-15,0.0016015971562737263
2025-01-16,0.0042386549220658765
2025-01-17,-0.004669537131428925
2025-01-20,0.006081952909099186
2025-01-21,-0.013806721311581782
2025-01-22,0.00566044035180191
2025-01-23,0.0021570002277186973
2025-01-24,-0.004887974364697456
2025-01-27,-0.01145661909082385
2025-01-28,0.00559554551205288
2025-01-29,0.008926687592646587
2025-01-30,0.0037231480743500356
2025-01-31,0.011074194280356053
2025-02-01,-0.0011172460119777128
2025-02-03,-0.005170435671734808
2025-02-04,0.016059657410687933
2025-02-05,-0.0018108456539067674
2025-02-06,-0.003930316218481167
2025-02-07,-0.0018404311807618257
2025-02-10,-0.007598831824633834
2025-02-11,-0.01333824514462556
2025-02-12,-0.0011514519568667225
2025-02-13,-0.0006011552347953142
2025-02-14,-0.0044451311266282545
2025-02-17,0.0013184061183491025
2025-02-18,-0.0006186376571157837
2025-02-19,-0.0005405787764214409
2025-02-20,-0.0008615791713868504
2025-02-21,-0.005130286241460169
2025-02-24,-0.010697116011174401
2025-02-25,-0.00025714910818841474
2025-02-27,-0.00011088293493521917
2025-02-28,-0.018820968141259442
2025-03-03,-0.00024403026520047888
2025-03-04,-0.001658315891150508
2025-03-05,0.011465711854686589
2025-03-06,0.00924200854408852
2025-03-07,0.0003459541374155606
2025-03-10,-0.004096583464717085
2025-03-11,0.0016726478000066436
2025-03-12,-0.0012186510428673358
2025-03-13,-0.003267421674827631
2025-03-17,0.004968206335327352
2025-03-18,0.014359703182661221
2025-03-19,0.0032048904937784783
2025-03-20,0.012280480863665844
2025-03-21,0.006864934276315182
2025-03-24,0.013101970335000601
2025-03-25,0.0004353025297465507
2025-03-26,-0.00771073075258677
2025-03-27,0.004464845602964118
2025-03-28,-0.003082049047666402
2025-04-01,-0.015150767296534084
2025-04-02,0.007168090205370348
2025-04-03,-0.0035313765959124055
2025-04-04,-0.014978235581471822
2025-04-07,-0.032970136904420855
2025-04-08,0.01674631338890009
2025-04-09,-0.006084328049672294
2025-04-11,0.01898895067385986
2025-04-15,0.02166598602930847
2025-04-16,0.004646504460064094
2025-04-17,0.017528943393621432
2025-04-21,0.011418063566752679
2025-04-22,0.0017269335569167765
2025-04-23,0.006668556323175423
2025-04-24,-0.003386473727088557
2025-04-25,-0.008588438645810825
2025-04-28,0.011956447831201089
2025-04-29,0.0003061462290343542
2025-04-30,-7.191266338502089e-05
2025-05-02,0.0005135484625764519
2025-05-05,0.004689876016657379
2025-05-06,-0.003339459653579624
2025-05-07,0.0014264371500924966
2025-05-08,-0.005775526588331914
2025-05-09,-0.011010503428714458
2025-05-12,0.037472140184666713
2025-05-13,-0.01399329007719885
2025-05-14,0.0035963215412433414
2025-05-15,0.01589444946661267
2025-05-16,-0.0016891866264199251
2025-05-19,-0.0029761331077082787
2025-05-20,-0.010540184450814394
2025-05-21,0.005234588314738886
2025-05-22,-0.008245170966734605
2025-05-23,0.009843878373448689
2025-05-26,0.005937318644614109
2025-05-27,-0.007022323771730399
2025-05-28,-0.0029750732108038136
2025-05-29,0.0032731167331050415
2025-05-30,-0.0033438193068189292
2025-06-02,-0.001378673005563158
2025-06-03,-0.007068758288163224
2025-06-04,0.0031609038835469505
2025-06-05,0.005294655304089346
2025-06-06,0.010135980900816577
2025-06-09,0.0039974482568911895
2025-06-10,4.185758354502411e-05
2025-06-11,0.0014787507816471646
2025-06-12,-0.010122141121120976
2025-06-13,-0.00683778329533169
2025-06-16,0.009177550917543797
2025-06-17,-0.0037389519699395635
2025-06-18,-0.001665126076712653
2025-06-19,-0.0007580150449300049
2025-06-20,0.012790324902965722
2025-06-23,-0.005610555258511951
2025-06-24,0.0028970292423302624
2025-06-25,0.00796997571939606
2025-06-26,0.0119799636297504
2025-06-27,0.0034696784710739337
2025-06-30,-0.004720968611190202
2025-07-01,0.0009694695897408678
2025-07-02,-0.0034670116851192034
2025-07-03,-0.001891500278516034
2025-07-04,0.0021900252291437994
2025-07-07,1.18133409294785e-05
2025-07-08,0.002400733064455096
2025-07-09,-0.0018196736296243188
2025-07-10,-0.004754933244868198
2025-07-11,-0.008133892405192356
2025-07-14,-0.0026894675348785313
2025-07-15,0.004514895720960865
2025-07-16,0.0006447408512446628
2025-07-17,-0.003998199509759104
2025-07-18,-0.005712845317741966
2025-07-21,0.004886187422513899
2025-07-22,-0.0011883501967577814
2025-07-23,0.006324502693685119
2025-07-24,-0.006276651657225685
2025-07-25,-0.00902225242861121
2025-07-28,-0.006304795850756051
2025-07-29,0.005664401180260015
2025-07-30,0.0013669004902467918
2025-07-31,-0.0034943699712410847
2025-08-01,-0.008229715141942151
2025-08-04,0.006386974825463909
2025-08-05,-0.002965195918548602
2025-08-06,-0.003061596134312339
2025-08-07,0.0008928622028392397
2025-08-08,-0.009512008793080895
2025-08-11,0.009060632685992331
2025-08-12,-0.00397985090148012
2025-08-13,0.005373987743226394
2025-08-14,0.00048532037708248765
2025-08-18,0.009923616908864119
2025-08-19,0.004159900285259255
2025-08-20,0.0027942737519541794
2025-08-21,0.0013244115539841061
2025-08-22,-0.00855396310924661
2025-08-25,0.0039187290926001594
2025-08-26,-0.01029398156506467
2025-08-28,-0.00858114302373103
2025-08-29,-0.0030269463766572358
2025-09-01,0.008081328102276686
2025-09-02,-0.0018474345185381935
2025-09-03,0.005495586709857392
2025-09-04,0.0007785744550403706
2025-09-05,0.00027081063420020257
2025-09-08,0.0012986346282719552
2025-09-09,0.003845526653504905
2025-09-10,0.004193282121674358
2025-09-11,0.0012965707489716038
2025-09-12,0.004329658895022348
2025-09-15,-0.0017854897196443176
2025-09-16,0.006754394026943444
2025-09-17,0.0036049698105067307
2025-09-18,0.003678527455839742
2025-09-19,-0.00380483575513324
2025-09-22,-0.004935796747080445
2025-09-23,-0.0013042846068440639
2025-09-24,-0.004483689738311369
2025-09-25,-0.006649003929023678
2025-09-26,-0.009532730366894171
2025-09-29,-0.0008033674181469053
2025-09-30,-0.0009666077692873642
2025-10-01,0.009108779315782911
2025-10-03,0.0023305289834212317
2025-10-06,0.007340173682813145
2025-10-07,0.0012214730903838955
2025-10-08,-0.002478361181704969
2025-10-09,0.005401403691044138
2025-10-10,0.004103618794969677
2025-10-13,-0.00229645322410299
2025-10-14,-0.0032497538671538706
2025-10-15,0.007055869574948304
2025-10-16,0.010283174673803686
2025-10-17,0.004856173417564946
2025-10-20,0.005171418863234578
2025-10-21,0.000984272270985187
2025-10-23,0.0008810194252255599
2025-10-24,-0.003724377417414715
2025-10-27,0.006603440715082343
2025-10-28,-0.0011502994876568806
2025-10-29,0.004527837947803093
2025-10-30,-0.0067801087261205595
2025-10-31,-0.00603684598005394
2025-11-03,0.0016023948300851742
2025-11-04,-0.006452358545521619
2025-11-06,-0.003441824292231388
2025-11-07,-0.0006822649376463374
2025-11-10,0.0032134043686120606
2025-11-11,0.004704563337769585
2025-11-12,0.007013755040665259
2025-11-13,0.00012944111834123362
2025-11-14,0.0011933141887734422
2025-11-17,0.003982727442352285
2025-11-18,-0.003982727442352285
2025-11-19,0.005488550984983576
2025-11-20,0.005340256999341264
2025-11-21,-0.004745484846012005
2025-11-24,-0.00417664636992221
2025-11-25,-0.002881677226488577
2025-11-26,0.012305756174878724
2025-11-27,0.00039106576200431675
2025-11-28,-0.000480805927020711
2025-12-01,-0.001038560391931398
2025-12-02,-0.005499206353098529
2025-12-03,-0.0017762718275893263
2025-12-04,0.0018358417105446279
2025-12-05,0.005848298407897801
2025-12-08,-0.008663963433111377
2025-12-09,-0.004667959097576002
2025-12-10,-0.003164890577821211
2025-12-11,0.005441754277617505
2025-12-12,0.005713636069080152
2025-12-15,-0.0007546316435629308
2025-12-16,-0.006444791966670138
2025-12-17,-0.0016079691231567494
2025-12-18,-0.00011620227379083303
2025-12-19,0.005826355812963868
2025-12-22,0.007902025701909565
2025-12-23,0.00018147242687405196
2025-12-24,-0.001339881076040328
2025-12-26,-0.0038248575837034338
2025-12-29,-0.0038550524856066914
2025-12-30,-0.0001252868366208304
2025-12-31,0.007326926621049168
2026-01-01,0.0006485241297404798
2026-01-02,0.006936650882286344
2026-01-05,-0.0029764840975268214
2026-01-06,-0.002731374125568564
2026-01-07,-0.0014506737349826437
2026-01-08,-0.010146667926065334
2026-01-09,-0.007507725861465531
2026-01-12,0.004155507868752295
2026-01-13,-0.002249471049360352
2026-01-14,-0.0025954838159787386
2026-01-15,0.0
2026-01-16,0.0011195495104736608
2026-01-19,-0.004245323404225232
2026-01-20,-0.013892938636022478
2026-01-21,-0.002976783305525643
2026-01-22,0.005249059162524716
2026-01-23,-0.009585172530156782
2026-01-27,0.005047393315368964
2026-01-28,0.006625350304204858
2026-01-29,0.0030003141018379864
2026-01-30,-0.003872723399526379
2026-02-02,-0.009214680291215416
2026-02-03,0.02515682904984118
2026-02-04,0.0018813938963866406
2026-02-05,-0.005180965509694602
2026-02-06,0.001982934332406927
2026-02-09,0.006733857702299062
2026-02-10,0.0026195535786079915
2026-02-11,0.0007207392533867818
2026-02-12,-0.005666453301895302
2026-02-13,-0.013109031702558838
2026-02-16,0.008275099528576746
2026-02-17,0.0016592855446635468
2026-02-18,0.0036453498285506925
2026-02-19,-0.014237559265090738
2026-02-20,0.004582037096964697
2026-02-23,0.0055280270640203355
2026-02-24,-0.011277509359324256
2026-02-25,0.0022727508348996395
2026-02-26,0.0005512374746281523
2026-02-27,-0.012546750821350372
2026-03-02,-0.012507116341136992
2026-03-04,-0.015612430100429009
2026-03-05,0.011590840491559007
2026-03-06,-0.012819134056590187
2026-03-09,-0.017426658301669562
2026-03-10,0.009672907019833588
2026-03-11,-0.016404386958885908
2026-03-12,-0.009586198057197848
2026-03-13,-0.020861973679950907
2026-03-16,0.011069774688696299
2026-03-17,0.007335627211391582
2026-03-18,0.008304724491583926
2026-03-19,-0.03316469831760571
2026-03-20,0.00487241942737171
2026-03-23,-0.026382735434426152
2026-03-24,0.017600874978779046
2026-03-25,0.017051847001491538
2026-03-27,-0.0211103140979656
2026-03-30,-0.021626021374848037
2026-04-01,0.01546326340322679
2026-04-02,0.0014847926393635191
2026-04-06,0.011170994122386091
2026-04-07,0.006743092740219225
2026-04-08,0.03708747109816635
2026-04-09,-0.00930459321562438
2026-04-10,0.011521129932276608
2026-04-13,-0.008683917902558846
2026-04-15,0.016169208006287406
2026-04-16,-0.0014268915041917296
2026-04-17,0.006459334912854331
2026-04-20,0.00046384233624330307
2026-04-21,0.008653250963201131
2026-04-22,-0.008109582574697072
2026-04-23,-0.00844676369653996
2026-04-24,-0.011445760055329046
2026-04-27,0.008116209111612704
2026-04-28,-0.004034242549508349
2026-04-29,0.007554053790485682
2026-04-30,-0.007476894502422837
2026-05-01,0.0
2026-05-04,0.00506060791089169
2026-05-05,-0.0035927857866671076
2026-05-06,0.012329573885162759
2026-05-07,-0.0001766970903087639
2026-05-08,-0.006205847109319151
2026-05-11,-0.015015317164037256
2026-05-12,-0.018489566950080416
2026-05-13,0.001412580244528172
2026-05-14,0.011761794478008625
2026-05-15,-0.001947881052858591
2026-05-18,0.00027273201242472567
2026-05-19,-0.001351834557814513
2026-05-20,0.0017344590510610658
2026-05-21,-0.00018179856290423402
2026-05-22,0.002727302002918819
2026-05-25,0.013084663968969679
2026-05-26,-0.004922275842741186
2026-05-27,-0.00027389008013933847
2026-05-28,0.0
2026-05-29,-0.015147319219472877
2026-06-01,-0.007038135182494187
2026-06-02,0.004308069989399144
2026-06-03,-0.0033249160216595186
2026-06-04,0.00046777740805659107
2026-06-05,-0.0021311722194763405
2026-06-08,-0.010484105298777635
2026-06-09,0.005137479368528375
2026-06-10,-0.0011688385035597548
2026-06-11,-0.002300715954765664
2026-06-12,0.019720878993894075
2026-06-15,0.009731145278463416
2026-06-16,0.005653918723146134
2026-06-17,0.004016609878659594
2026-06-18,0.003411173128174738
2026-06-19,-0.006429945583082741
2026-06-22,0.003732682912776397
2026-06-23,-0.011634524429481985
2026-06-24,0.008257866325424246
2026-06-25,0.0014289223762204983
2026-06-26,0.0
2026-06-29,-0.004572710289053816
2026-06-30,-0.0033673586575115877
2026-07-01,0.005853157634003736
2026-07-02,0.007050429763555854
2026-07-03,0.0039280615553227705
2026-07-06,0.00655017013271042
2026-07-07,-0.001296375654131765
2026-07-08,-0.021402656722269597
2026-07-09,0.003375497008972772
2026-07-10,0.010135072168571568
2026-07-13,0.00016934271629764908
2026-07-14,-0.006586810856692438
2026-07-15,0.0010990616555641708
2026-07-16,-0.00023883076876884957
2026-07-17,0.010806414450710733
2026-07-20,-0.003944631725234515
2026-07-21,-0.0020980709080848925
2026-07-22,-0.007946639050546267
2026-07-23,-0.00529190173038252
2026-07-24,-0.004288701744064483
2026-07-27,0.009568068885288383
2026-07-28,-0.0004418225352917915
2026-07-29,0.010981621540739894
2026-07-30,0.002757046238807348
2026-07-31,0.002728880355482133
2026-08-03,0.01589609791276736
2026-08-04,-0.0064548905551031766
2026-08-05,0.0003960231144581883
2026-08-06,0.0004607982024520396
2026-08-07,-0.0026561307171490967
2026-08-10,0.0005350640939010276
2026-08-11,-0.004570405260858834
2026-08-12,-0.0014619392880010906
2026-08-13,-0.0016423567982677412
2026-08-14,-0.0012243019222051288
2026-08-17,-0.0032207111479820583
2026-08-18,-0.005480732544388189
2026-08-19,-0.0031762218517989993
2026-08-20,0.006356815035648111
2026-08-21,0.0008312207857894549
2026-08-24,-0.0013595423781449512
2026-08-25,0.004757637503542966
2026-08-26,-0.0052243535067812985
2026-08-27,-0.004840745688108328
2026-08-28,0.0035138602759445803
2026-08-31,-0.003947696595902883
2026-09-01,-0.0010220836259460242
2026-09-02,-0.00589331811315752
2026-09-03,-0.0017159160122321993
2026-09-04,0.001015257236893774
2026-09-07,-0.004973024577553886
2026-09-08,-0.006076284005787969
2026-09-09,-0.008651607765214564
2026-09-10,0.001974056125956025
2026-09-11,-0.0034005212918852834
