Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TMPV.NS,TATASTEEL.NS,TCS.NS,TATACONSUM.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,ABB.NS,ACC.NS,ADANIGREEN.NS,ADANIENSOL.NS,AWL.NS,AMBUJACEM.NS,BAJAJHLDNG.NS,BANKBARODA.NS,BERGEPAINT.NS,BEL.NS,BOSCHLTD.NS,CANBK.NS,CHOLAFIN.NS,COLPAL.NS,DABUR.NS,DLF.NS,DMART.NS,GAIL.NS,GODREJCP.NS,HAVELLS.NS,HDFCAMC.NS,HAL.NS,ICICIGI.NS,ICICIPRULI.NS,IOC.NS,INDIGO.NS,INDUSTOWER.NS,NAUKRI.NS,IRCTC.NS,LICI.NS,MARICO.NS,MUTHOOTFIN.NS,NYKAA.NS,PAGEIND.NS,PIIND.NS,PIDILITIND.NS,PGHH.NS,MOTHERSON.NS,SBICARD.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,TATAPOWER.NS,TORNTPHARM.NS,VBL.NS,VEDL.NS,ETERNAL.NS
2023-05-03,-0.0430250296868504,-0.01754103801949025,0.0054740111955151605,0.010344444059080082,-0.012482197173477871,-0.011212073352369956,-0.011086774295709922,-0.0015207699376178496,-0.000830897132058972,-0.013889980729667073,0.00355154256133261,0.003209389499923887,0.00338252119713367,0.004614910821979734,0.00037360558038379565,-0.0023268794135802295,-0.002100375040410718,-0.008088232327826184,0.0034907455180404057,-0.01070906919723047,0.0027007602776425443,-0.008666786921390113,0.01389335163595451,0.0008130382206248399,-0.00413568196888825,-0.006518308580921506,0.0063409953856083945,-0.007413177236088586,0.0050881434206315745,-0.011875919986255923,-0.0014965306658876187,0.0023273702065562674,0.005953604154072423,0.0042620382418974145,-0.01905417648677865,-0.0016673518876650917,-0.008619360482789773,-0.012238956277387025,-0.008378436394290922,-0.00975935659169025,0.007158109181809813,-0.005454628421555974,-0.012345242884368446,0.002306305247991247,-0.013234399352111126,-0.003685671978064242,0.006762956163109735,-0.017021068620923785,-0.00840402995613232,0.0033210145351176834,-0.011717104594700878,-0.0340201184751443,-0.028686854880292323,-0.04429313911174937,-0.027634783368283067,0.007827376321500878,-0.019053192816691933,-0.0013019290193065913,0.01946421808685006,-0.02457948009417521,-0.0015636907493519203,0.013512901836636004,0.005823070920395246,0.0027921044177441345,0.007748394663824598,0.002281750808325711,-0.0027740074803919157,0.017020038321732045,0.01272875563684206,-0.009358993287820638,0.022679239885593283,0.0012870671006632861,-0.021384956369130848,0.006672789197709861,0.04571290767099079,-0.032811213769580405,-0.003132871605984633,0.0011958469083950263,0.002360472232109778,0.005287581408587982,-0.008111531148511375,-0.0056269998927875875,0.005429084237233539,0.006325161329298723,0.01810160922834836,0.003315768072566172,-0.005336786864091003,0.006056246559266398,0.002761665281797221,0.011589479134602065,0.007032071692361974,0.010109805316758091,-0.00042274921928164844,0.010613959434020437,-0.01019052620520533,0.0015747794454625819
2023-05-04,0.038535529411837466,0.014969789809848422,0.008325436587659496,0.017979235518236436,0.007069178113754404,0.0022120491789703323,0.033414642010963114,0.020173622028497817,0.020709742080900817,0.012496939419487596,0.013155613916053355,0.013860978842215488,0.002319106321124309,0.004212867310613433,0.0031752590778086898,-0.002706546849788438,0.013702510583066818,0.007385634987572942,0.020258283951656963,0.014375478182147461,0.004723973661091563,0.007208804138631564,0.008311901869512361,-0.001246869737219214,-0.010128490949028013,0.0034608404159799377,-0.005987684816551209,0.008496812813837629,0.008585624907612832,0.00025464547858256026,-0.0030398715366519724,0.00037501703488018734,-0.008352455474637033,0.0,-0.0009312549224285149,-0.0035523323686152963,0.01146236887652119,0.026516604284138268,0.016514871099417405,0.010735050096921661,-0.006013527358504689,0.012231205970290482,0.01274894649444569,-0.007579293960313649,0.005611244825556305,0.006141496576998584,-0.0006596258655058307,-0.011282643971192385,-0.0036419258366420237,0.05403520449607413,0.012935004307030873,0.0037084170972363495,0.018458071903435957,0.0038922415863789084,0.0120475261787103,-0.013269387776468022,0.003515849232363699,0.010448408666121622,0.008426977258596757,-0.006457918665386586,0.013523031223529713,0.06927858867338887,-6.321280192089773e-05,-0.014133913352348593,-0.0064528809868562576,0.008545264578328826,-0.007901379341110015,-0.008285850063889377,0.011852294947589215,0.01583382441488279,-0.015371703627956812,0.001239566362286837,0.01659599403516321,0.007229143040258457,-0.00023112104262246191,0.009204674663936707,0.0027385956842733705,0.006193815672991043,0.0019932748425155467,-0.01040219780773377,0.027295687071429597,0.036022124525918464,0.010672652248576497,0.00017514516592420648,0.0004868919004552552,0.00222479468848924,0.010645553317759404,0.012442909821652748,0.008122783494401986,0.010520888339135226,-0.006424477344311619,0.0002453157703738995,0.002654805578531594,0.008632779644331734,-0.0003594638229538205,0.03327189341055181
2023-05-05,0.004724012307312897,0.006086666738739588,0.010769499932209214,0.010040325761015545,-0.0007508830196867322,0.0012106266266638244,-6.275324241400426e-05,-0.011120503620343669,-0.007904062310877258,-0.0022837017730799047,0.00845536226190724,-0.009363396121782941,-0.0002107452298227841,0.002510164896643019,-0.005145981345652473,0.004720544293597584,-0.004185130196552755,-0.010601650785520889,-0.06094124368665277,-0.012520913464006078,0.012940369520017647,-0.025576860708311777,-0.0023963369363810827,0.005679755117858676,-0.055542039023062095,-0.011411107864242709,0.009726456898885516,-0.007268942332060213,-0.009751609006716677,0.00870226949366426,-0.01678378394763058,0.01668279789504723,0.014920198522182737,-0.011979630554976417,-0.004357248801445834,0.009168586152724423,-0.0025562531603542382,0.005339237961757171,-0.006052662838773593,-0.0036514302066015247,-0.0077253082111363724,-0.02184881608776923,0.0031001818730649333,0.0009667088192149009,-0.008694036967717977,0.02313499200917324,0.016727530958386083,-0.023024533034553762,-0.01126997030701915,0.01996210314282898,-0.0009344447643639953,-0.005301958302882603,-0.01248429620721847,-0.005025103086087945,0.031060258666446572,-0.0057433370252883975,-0.009766720746180013,-0.005332053394361935,-0.008897301092193999,0.006833042702517389,-0.016500885813428567,0.042899396581891125,-0.010787333499529872,-0.04907314485448122,0.005633920784236857,0.0038147125394392134,0.004655399768167534,0.005567193542965754,0.023369343541764565,0.0021673226585816607,-0.005250512743246283,-0.016328080174232262,-0.004008501797664543,-0.0060205762050813405,-0.0021978084293650113,-0.0049205367202569406,0.0035568871217579456,-0.009864832720507977,0.01366307255078869,-0.007467950938431223,0.00978658976468516,0.009673125848353337,0.005751094366756249,0.004920433174792294,0.0028154058334193266,-0.0016331593407006295,-0.003314636031781948,0.005071576115243559,0.002442141684527499,0.015555744683657835,-0.008894411315901962,-0.018317502206399716,-0.005922766994905793,0.0069081215415982555,-0.012480826496251929,-0.0045765972460385385
2023-05-08,-0.01722818202491805,0.001753040340201295,0.004898363532218397,0.002155033476632262,0.015082810763207277,0.019118822279017067,0.041100940101217454,0.032961797607066856,0.00613785239528486,0.008159185693246584,-0.0059840923586200745,0.009149153009695432,-0.019351912676277117,-0.0013684480536593213,-0.007188175271557462,0.011203358096311788,0.014642555214410713,0.01895615906424819,0.011498285570461952,0.018086419390169972,0.011359352615232687,0.02456627376780851,0.006198938472627091,0.011743781888730709,0.04824415443069707,0.005149157641053392,0.006277599866930217,-0.0007501766810467103,0.015511309235143322,-0.005102419946639181,0.01686516450721598,0.014158359788970287,-0.0016634531532915275,0.01594116014472391,0.0288984449496148,0.015232998236140993,0.012272129315675784,0.007342793010300497,0.012240263683408692,-0.008901426456398909,0.04788155512999914,0.008249348866240958,0.006140718240370546,0.016164904259801105,0.006683288737709958,0.006692039840478614,0.013883108928386179,0.0007692024578389578,0.002500910446651794,0.0222705525534046,0.0011326653379448715,-0.025030238352377054,-0.051293307249919984,-0.009490783009516335,0.012282343795297024,0.00396167224385735,-0.0021833871423488915,0.00404192520182356,0.009363459844694333,-0.0006831890316369993,-0.016937554092174345,0.010081654562054787,0.0035982090151840396,0.01747030358718682,0.021192375325288282,0.021894662018530298,-0.0018596548344964603,0.00728653323825057,-0.021937306305432003,0.0067730849794802594,0.004895725451329547,0.009976301146513933,0.014469026272397656,0.005420102564164253,0.018813538061248636,-0.008918338686700444,0.01979581685750631,0.004307875905423586,0.004720595516635839,0.0724714082754252,0.009551505049457454,-0.006567580751440261,0.006158508567501997,0.002378598217743999,-0.008694410534370256,-0.00846960498259719,0.00991097477547509,0.017703922098840863,0.0022491523055307994,0.015101106667460229,0.006481688550696418,0.01266011224408281,0.010671725343333271,0.0026468847971594656,0.015890491205177604,-0.007674634573358929
2023-05-09,0.004545797490751902,0.007851232804851449,-0.0069537756688689,0.005070796983192238,0.011094205155353976,-0.004494342058709577,-0.01600297763671321,0.0027724273889964124,-0.0017693349333098851,-0.0001889427114187825,-0.0007071013661708037,0.00630179861246738,0.014919378955796425,0.029059693560276045,0.005314868249602256,-0.003247358057057781,-0.007591932977419447,0.0030164951669959805,3.042371293382473e-05,0.004538774053344241,0.005882250943457734,-0.010616700016774061,-0.00019883923519881108,-0.003738668182362126,0.012572044037471919,0.004021584157584357,-0.017890052644143672,-0.01125304876596811,-0.002325476198836718,0.0037767785117210906,0.011020128849414057,0.003881803237250736,-0.0005415001754922599,-0.005948100081590191,0.0015141314968500907,-0.005531208851540903,0.00308995953378588,0.0006763527130049241,-0.017457742929233966,-0.004584927056245469,0.006273956537058645,0.0,0.009994153027143682,0.00012671571210987054,0.004256226792287876,-0.0010363996595579295,-0.0024850742485700295,-0.029793683808297722,0.005113649276862198,0.001169504474509253,-0.004169139964101731,-0.015545879597352652,-0.0512905357516642,-0.00752984762500386,0.00036981962947812974,0.010751094514588999,-0.028545645649094453,0.010832656546059027,0.0023271749692792554,-0.004426804254467953,-0.03360429150526034,-0.01848513944968211,0.005673236230411938,0.007753465917873292,-0.010019091139827907,-0.004947205370205765,-0.004664085499489268,0.00823314391065555,-0.014695211092367266,-0.008363906413895172,-0.015154207973870903,0.014348640037712634,0.00597695738890458,0.008968690858129236,0.0036299352055211287,0.009575810830016351,0.0035003535294011456,-0.008795175337526828,-0.009553179012347535,0.01161502987566898,-0.003471228474973387,0.002322905018288246,-0.00023941655651960048,0.0025175279851836763,0.008552781972474222,-0.0033599839153115596,-0.0019744448342411403,0.007092187138146855,-0.014941456782315399,-0.006839486698748232,0.016071275473194646,0.0029556779305766057,-0.010065712708483332,0.033089672610775445,0.016523574846139866,-0.06279377877653047
2023-05-10,-0.002085291052810412,0.0007238092205694713,0.0017944850363385,0.0021724234548807786,0.0018558347740835757,0.005966057856635842,0.012022439936309581,0.004073426384325174,0.01379890576572329,0.003082393674668893,0.0021305374587079484,0.005521324649425452,0.0008458082849731596,0.012352525635636269,-0.01345853357347604,0.01025212911560125,0.005368365622225646,-0.0006489955765625055,0.004610786801344524,0.019019203460616474,-0.002124294658193193,-0.008896112821815905,0.0027390496321366697,0.0017641507360552922,0.02762658668318707,-0.005880154838930451,0.003650849648804133,-0.000345060596038671,0.0022488458159788394,-0.00417842278117142,0.002566139548909163,0.006192655075862419,0.003573326905510932,0.005948100081590191,0.010234799332974553,0.017310222819766352,0.00685270566634788,0.004764225701168634,-0.002269419798418326,-0.0038195186121425806,0.011548317454769474,-0.002742305428624192,0.0010807526987077765,0.0027213090061044554,-0.0015759077702188762,-0.0010739523853526833,0.003486486102877606,-0.021396719139548104,0.0037856895867083296,0.0022039765632708708,-0.004643307819890197,-0.0008862352594727341,-0.012219374996965016,-0.003721954915027581,0.006511409615495012,-0.002019217694682496,0.003367775935203099,0.0027894466700484344,0.004638310697872683,0.006656039635284827,-0.006792028720215448,0.006132377430718705,0.014121949690188096,-0.006975495601780679,0.0051948524492173576,0.0034370185652203844,0.01898648611392506,0.01165272747032553,0.012944697842143249,0.012058845129622853,0.013665959105499503,0.00861059637153705,0.01373475403868607,0.0029714838948100564,0.007130730452532319,0.005571025393286355,0.00353920962977039,0.0027269083132877014,0.0008070157618407237,-0.00644655106111891,0.0038925250649439747,-0.007374354509125602,-0.0005296443027784647,-0.0036046841127230778,0.01511721971320057,-0.005167173696163374,0.031130917709167427,0.004316330734493334,0.009243894030689148,0.013511444123696315,-0.006261383363047379,0.004172190805584286,0.007904464412188617,0.064903808947256,0.007548287722781488,0.01384948367360117
2023-05-11,0.04772877730175207,0.025433587779485123,-0.0013049068561450383,0.03182528249011085,0.006775571651096435,-0.0017685923457353425,0.0048063439476591086,0.004197775391861391,0.001074138836302474,-0.009402755784716277,0.006536651001292526,-0.0008474838192435996,-0.0016924949297312253,-0.02844242703869959,-0.0713760794955407,-0.003356674265003079,-0.00014094482187942958,0.009047385915897266,0.0006656207307083051,0.008406924766359403,-0.00023224341796090897,-0.036397261622466814,0.02725421381243187,0.0033595749493571248,0.012627234007367427,-0.005676093405149629,-0.011705820937114808,-0.01916503517328927,-0.00038284848663483473,-0.0531102914495607,0.0021201805280224306,0.010065689751748153,-0.001370667039246598,0.014021622403141087,0.0005989165351207859,0.00362755217731614,-0.006550256257154885,-0.002864277339605259,0.002182238402117065,0.007572438219068722,0.004113178766270487,-0.00642792997147712,-0.0014158477704402372,-0.002151047081614621,-0.0020094009892357434,0.0045064564062542445,0.011843279934243611,0.004696960241918902,0.0023424675386989335,0.011725203809389129,0.019789756269379843,0.012335651144264048,0.029428502585386873,0.01632478109856539,0.009506643277692461,0.002821455381344151,0.00028028165590221477,0.013439032534954265,0.00507718425286896,0.006137374978901988,0.0009968380222291628,0.009303805353435557,0.01337191503034596,0.011406649056344698,-0.003344728011333231,0.008770578924970351,0.0032059188325543886,0.02071985161522072,0.020767312413167538,-0.0025794738676800932,0.021414654210015094,0.0018484292574303396,-0.0018870919456004387,-0.0035669521179073627,0.012424496890235837,-0.01018243400419383,-0.008247790371149755,0.003677271681415739,0.005720314431724383,0.017006959513439668,0.00028080525854878857,-0.024449214905860828,0.009827039303377916,-0.009910605906588543,0.022479950446972374,0.004764288691623264,-0.0057637280396996005,0.0490067602004558,0.018052093097898236,0.021993794610395412,-0.004013937140308066,0.0104764855626307,-0.0050310424554469435,-0.01682380918067139,-0.015687203567951613,0.009661947710222663
2023-05-12,-0.010103040275422082,-0.012493016254272682,0.0021630535732892753,-0.002758746854642169,0.016274066400328024,-0.001980890206702668,0.007617139681320495,0.0021449568343463454,-0.029003187365442606,0.004239076252347651,-0.004031714405439146,-0.006538814584512664,-0.004668818697492583,-0.004259341615153289,-0.01464787230465081,0.06289357166735776,-0.011508079216152822,0.006777848256679597,0.008792610659019928,-0.011967797154546211,0.007878667177857679,-0.0390069685771639,0.011887086735693941,0.00499183284578919,0.017695998520061096,-0.008715491149585475,0.0001190627969460678,-0.011250725254353888,0.0013525450391727034,-0.009432582036441595,0.019507928331405466,0.003718541257359931,-0.010300413895803828,-0.02595350987184908,-0.009322088914099247,-0.027739923172861225,0.0016314533468761994,0.0013910461560771026,0.008162690302643938,-0.005268508362892277,0.008466804632115021,-0.016721224004704993,-0.0023946708935369543,-0.0005069100892525213,0.0022004370651087513,0.005550493229645959,-0.017054884379614776,-0.006906169973587062,-0.0036462802672829753,0.021044008984167917,0.006612463964799531,-0.019844238030889194,-0.03601844626369477,-0.0076190730494980485,-0.005351514748182851,-0.004445566123937539,0.0013995556211918725,-0.004880392535507205,-0.012042669920020899,-0.025778939484668584,-0.013710270999694352,0.006187926038637492,0.0009526668109351988,-0.003562697268193027,0.0072518945305333204,-0.007341978117297643,-0.011959697845663975,0.016752887950041817,0.01847036679673142,-0.00909517318849229,-0.014819425193635993,0.007270040574193004,-0.037817255405249384,-0.004776221181711726,-0.007512084860875845,-0.022030280495283883,-0.0013255826046538743,0.0029480525230463073,0.001959021225957258,-0.002029225913944721,-0.00826983976724982,-0.008418595036914667,0.012050912347383758,-0.0036096818872710656,0.008071935124792873,0.011576383350002217,0.006402079826065332,0.0013852612590277147,-0.005077924432701053,0.024454637710263682,-0.0032070495636986607,0.0036287708013373887,-0.003146063079454642,-0.01508529186508678,-0.02282017964439298,0.0031999539024214485
2023-05-15,-0.025073788544471398,-0.008536455913536578,0.004463232313380416,0.0002873955196225353,0.005639315455544747,0.005635143738995652,-0.00031277585573352695,-0.0014763535791200155,-0.01363219590664233,0.006419146579800028,0.003103725206839769,-0.015750947646755442,0.011211038234265835,-0.011696967848896733,0.011675697804355956,0.008826557874218821,-0.01175744111573529,0.0038718654924734253,0.004785232685408758,-0.002410975972892082,0.0324691124336951,0.014593482300394811,0.014700475012076275,0.0019580454873162623,0.008977821370680594,0.010505316363442319,0.017330263140606483,0.004118643684739354,0.006304611868578114,0.011526742467093953,0.0075734595703842444,-0.009523097625310228,-0.00034648304416506903,0.005699601268581489,0.0006041622558035087,0.00618564513510389,0.0019704254682508804,0.0020196668241503346,0.0064652418229727004,-0.0031430943733061767,0.028469687599817384,0.0088599602727788,-0.005896392672489981,-0.002664960538584893,0.01715023183881037,0.0022871334211069794,0.007501403797126827,-0.003323180007237525,0.006501873944229963,-0.022340084358303258,0.0010562347873008804,-0.03049600214664938,-0.051245723444295344,-0.014250167426133942,-0.008327288718480652,-0.02790290433064513,0.0281320804725409,-0.007047597266173433,0.0032566035543268868,0.01312593584693289,0.02131990934447403,-0.0015433496516585876,0.027838896238314703,0.027964570446030734,0.07126113215314511,-0.04282037807702466,0.03367004556388853,0.010453667468912187,-0.005875018403758148,0.011023713009733704,0.01680531797292506,0.0008939313007019223,0.012385561250536803,0.007749472399029678,0.007489817448477432,0.01507315398169684,0.023506101305882154,0.006186647774791609,0.009825251604138607,-0.008531182538376036,0.00841027198281985,0.010014103557884901,-0.000410846789232977,-0.009052114037951142,-0.01436490504068555,0.0025431972648810586,0.0038218001250487355,0.027422381666669438,-0.00644068479672022,-0.01492690412099762,-0.008556727852321977,0.0052986710618716515,0.009498637940605015,0.001701402680209796,0.007424165110471392,0.017419320824198614
2023-05-16,-0.014138680937344716,-0.010209583799812627,-0.015412702045660254,0.0019457109469094291,0.002181485911599168,-0.005756246682455668,0.010713536683262248,0.004912811538121176,0.014736840494113501,-0.012244534880600177,-0.00518535445195667,-0.0007588549738626327,0.013580043666060249,0.000899976732673835,-0.000774907090336896,-0.006939390733069928,-0.003583265912513234,-0.008263180853677277,-0.005750434969741036,0.00035758546079289744,-0.002194231719846229,0.004251963054321628,0.005114076974780168,0.0006341688680429058,0.0006148041357150191,0.004717255331375014,-0.009040416500504023,-0.003976360139990476,-0.013239719731191535,-0.008784168187593977,-0.018210234605929188,-0.014875591890293194,-0.00028457669293313614,0.008489139231095955,0.014388700546239086,-0.010953900254715876,-0.014343463123856814,-0.00734109338871658,0.007532892325945895,-0.012724819112722052,-0.018441633584430406,-0.0027893986042091257,0.0009519501052697166,-0.0008898204730538595,-0.006834310133326582,0.0038421930842957863,-0.008053302086571179,-0.00459667259858243,0.0031061381658261666,0.014177556684170867,-0.00915350513788038,0.006254158254631825,-0.03449243830191406,-0.00922272976137517,-0.014117901453748694,-0.010192569087822179,0.014310983116980758,-0.02755353065966304,0.007403914526896926,-0.011577955261961037,0.005751313433323801,0.016700846269447567,-0.00761719348220069,-0.004324222905185415,0.0076603991336581245,-0.012609651476594763,-0.00044750241458935136,0.0025222144973220395,-0.0055224610518109785,-0.0005701039903476257,0.023656980905505165,-0.0017438283973536528,-0.01019546509132585,0.03271329711019799,0.013061800443333382,0.027542829229548538,-0.010583915841692715,-0.009853074761539737,-0.0002643033865386002,-0.0013978264182155087,-0.005348077307456123,0.013853378428271057,0.01814171641074047,-0.005399208277934164,-0.0024143578986892678,-0.009265661080796406,-0.003183855571742278,-0.015211353904377667,-0.007903571381802976,0.010019052588012833,0.004592371593185263,0.015256635118814366,-0.02627182400637995,0.009864059522269208,0.00969492900398361,-0.011049848163656506
